"","Trapnest","Date","Day_of_year","Site","Subsite","Treatment","Filled_length_mm","Straw_length_mm","Nest_ID","Status","Sealed","Nest_parasitized","Occupant","Good_days","Bee_choice","Available_cavities_prior","New_nests_os","New_nests_meg","New_nests_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Osmia_ps_no_iw","Osmia_no_ps_no_iw","Meg_ps_no_iw","Meg_no_ps_no_iw","DP_os_post","NDP_os_post","NDP_ps_os_post","DP_os_prior","NDP_os_prior","NDP_ps_os_prior"
"147","trapnest_1",2023-05-23,143,"BP","A","Low","91","141","1_16a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","trapnest_1",2023-05-26,146,"BP","A","Low","91","141","1_16a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","trapnest_1",2023-05-28,148,"BP","A","Low","91","141","1_16a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","trapnest_1",2023-05-29,149,"BP","A","Low","91","141","1_16a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"151","trapnest_1",2023-05-31,151,"BP","A","Low","91","141","1_16a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"152","trapnest_1",2023-06-02,153,"BP","A","Low","91","141","1_16a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"153","trapnest_1",2023-06-05,156,"BP","A","Low","91","141","1_16a","2 cells","not sealed",NA,"osmia",1,1,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"154","trapnest_1",2023-06-08,159,"BP","A","Low","91","141","1_16a","no change","not sealed",NA,"osmia",2,NA,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"155","trapnest_1",2023-06-10,161,"BP","A","Low","91","141","1_16a","no change","not sealed",NA,"osmia",0,NA,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"156","trapnest_1",2023-06-12,163,"BP","A","Low","91","141","1_16a","no change","not sealed",NA,"osmia",1,NA,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"157","trapnest_1",2023-06-14,165,"BP","A","Low","91","141","1_16a","2 cells + end cap","sealed",NA,"osmia",0,NA,17,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"158","trapnest_1",2023-06-16,167,"BP","A","Low",NA,NA,"1_16b","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","trapnest_1",2023-06-20,171,"BP","A","Low",NA,NA,"1_16b","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","trapnest_1",2023-06-23,174,"BP","A","Low",NA,NA,"1_16b","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","trapnest_1",2023-06-29,180,"BP","A","Low",NA,NA,"1_16b","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","trapnest_1",2023-05-11,131,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","trapnest_1",2023-05-12,132,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","trapnest_1",2023-05-15,135,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","trapnest_1",2023-05-16,136,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","trapnest_1",2023-05-17,137,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","trapnest_1",2023-05-19,139,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","trapnest_1",2023-05-21,141,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","trapnest_1",2023-05-22,142,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","trapnest_1",2023-05-23,143,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","trapnest_1",2023-05-26,146,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","trapnest_1",2023-05-28,148,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","trapnest_1",2023-05-29,149,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"174","trapnest_1",2023-05-31,151,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"175","trapnest_1",2023-06-02,153,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"176","trapnest_1",2023-06-05,156,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"177","trapnest_1",2023-06-08,159,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"178","trapnest_1",2023-06-10,161,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"179","trapnest_1",2023-06-12,163,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"180","trapnest_1",2023-06-14,165,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"181","trapnest_1",2023-06-16,167,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","trapnest_1",2023-06-20,171,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","trapnest_1",2023-06-23,174,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","trapnest_1",2023-06-29,180,"BP","A","Low",NA,NA,"1_17a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","trapnest_1",2023-05-11,131,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","trapnest_1",2023-05-12,132,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","trapnest_1",2023-05-15,135,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","trapnest_1",2023-05-16,136,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","trapnest_1",2023-05-17,137,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","trapnest_1",2023-05-19,139,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","trapnest_1",2023-05-21,141,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","trapnest_1",2023-05-22,142,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","trapnest_1",2023-05-23,143,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","trapnest_1",2023-05-26,146,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","trapnest_1",2023-05-28,148,"BP","A","Low",NA,NA,"1_18a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","trapnest_1",2023-05-29,149,"BP","A","Low",NA,NA,"1_18a","inner wall","not sealed",NA,"osmia",1,1,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"197","trapnest_1",2023-05-31,151,"BP","A","Low",NA,NA,"1_18a","no change","not sealed",NA,"osmia",2,NA,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"198","trapnest_1",2023-06-02,153,"BP","A","Low",NA,NA,"1_18a","no change","not sealed",NA,"osmia",2,NA,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"199","trapnest_1",2023-06-05,156,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"200","trapnest_1",2023-06-08,159,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"201","trapnest_1",2023-06-10,161,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"202","trapnest_1",2023-06-12,163,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",1,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"203","trapnest_1",2023-06-14,165,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"204","trapnest_1",2023-06-16,167,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","trapnest_1",2023-06-20,171,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","trapnest_1",2023-06-23,174,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","trapnest_1",2023-06-29,180,"BP","A","Low",NA,NA,"1_18b","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","trapnest_1",2023-05-11,131,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","trapnest_1",2023-05-12,132,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","trapnest_1",2023-05-15,135,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","trapnest_1",2023-05-16,136,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","trapnest_1",2023-05-17,137,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","trapnest_1",2023-05-19,139,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","trapnest_1",2023-05-21,141,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","trapnest_1",2023-05-22,142,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","trapnest_1",2023-05-23,143,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","trapnest_1",2023-05-26,146,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","trapnest_1",2023-05-28,148,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","trapnest_1",2023-05-29,149,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"220","trapnest_1",2023-05-31,151,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"221","trapnest_1",2023-06-02,153,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"222","trapnest_1",2023-06-05,156,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"223","trapnest_1",2023-06-08,159,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"224","trapnest_1",2023-06-10,161,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"225","trapnest_1",2023-06-12,163,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"226","trapnest_1",2023-06-14,165,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"227","trapnest_1",2023-06-16,167,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","trapnest_1",2023-06-20,171,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","trapnest_1",2023-06-23,174,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","trapnest_1",2023-06-29,180,"BP","A","Low",NA,NA,"1_1a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","trapnest_1",2023-05-11,131,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","trapnest_1",2023-05-12,132,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","trapnest_1",2023-05-15,135,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234","trapnest_1",2023-05-16,136,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","trapnest_1",2023-05-17,137,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","trapnest_1",2023-05-19,139,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","trapnest_1",2023-05-21,141,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","trapnest_1",2023-05-22,142,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","trapnest_1",2023-05-23,143,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","trapnest_1",2023-05-26,146,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","trapnest_1",2023-05-28,148,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","trapnest_1",2023-05-29,149,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"243","trapnest_1",2023-05-31,151,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"244","trapnest_1",2023-06-02,153,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"245","trapnest_1",2023-06-05,156,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"246","trapnest_1",2023-06-08,159,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"247","trapnest_1",2023-06-10,161,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"248","trapnest_1",2023-06-12,163,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"249","trapnest_1",2023-06-14,165,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"250","trapnest_1",2023-06-16,167,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","trapnest_1",2023-06-20,171,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","trapnest_1",2023-06-23,174,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","trapnest_1",2023-06-29,180,"BP","A","Low",NA,NA,"1_2a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","trapnest_1",2023-05-11,131,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","trapnest_1",2023-05-12,132,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","trapnest_1",2023-05-15,135,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","trapnest_1",2023-05-16,136,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258","trapnest_1",2023-05-17,137,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","trapnest_1",2023-05-19,139,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","trapnest_1",2023-05-21,141,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","trapnest_1",2023-05-22,142,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","trapnest_1",2023-05-23,143,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","trapnest_1",2023-05-26,146,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","trapnest_1",2023-05-28,148,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","trapnest_1",2023-05-29,149,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"266","trapnest_1",2023-05-31,151,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"267","trapnest_1",2023-06-02,153,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"268","trapnest_1",2023-06-05,156,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"269","trapnest_1",2023-06-08,159,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"270","trapnest_1",2023-06-10,161,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"271","trapnest_1",2023-06-12,163,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"272","trapnest_1",2023-06-14,165,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
"273","trapnest_1",2023-06-16,167,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","trapnest_1",2023-06-20,171,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","trapnest_1",2023-06-23,174,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","trapnest_1",2023-06-29,180,"BP","A","Low",NA,NA,"1_3a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","trapnest_1",2023-05-11,131,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","trapnest_1",2023-05-12,132,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","trapnest_1",2023-05-15,135,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","trapnest_1",2023-05-16,136,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","trapnest_1",2023-05-17,137,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","trapnest_1",2023-05-19,139,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","trapnest_1",2023-05-21,141,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","trapnest_1",2023-05-22,142,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","trapnest_1",2023-05-23,143,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","trapnest_1",2023-05-26,146,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","trapnest_1",2023-05-28,148,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","trapnest_1",2023-05-29,149,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"289","trapnest_1",2023-05-31,151,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"290","trapnest_1",2023-06-02,153,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"291","trapnest_1",2023-06-05,156,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"292","trapnest_1",2023-06-08,159,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",2,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"293","trapnest_1",2023-06-10,161,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",0,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"294","trapnest_1",2023-06-12,163,"BP","A","Low",NA,NA,"1_4a","empty",NA,NA,"none",1,0,17,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
